from,to,type,count
lillterj,violinttein,retweet,1
lisa_bin,Rajust0,retweet,1
lisa_bin,saskehnarutoh,retweet,1
lisa_bin,serendipitymya,retweet,1
litdemonss,dfxxddr,reply,1
lociusmalfoy,CaramelKook,retweet,1
lociusmalfoy,YJunAphrodite,retweet,1
lociusmalfoy,googieenthuu,retweet,1
lociusmalfoy,purpeluv2,retweet,1
lociusmalfoy,purplemy_V,reply,1
lostmyseok,uryouniverse,retweet,1
losvtae,7btsmemevideo,retweet,1
losvtae,JoonsDimple___,retweet,1
losvtae,LouraChristine,retweet,1
losvtae,Wthalia_,retweet,1
losvtae,_wintersugar_,retweet,1
losvtae,actaelpsy,retweet,1
losvtae,airiadne,retweet,1
losvtae,aurorainyy,retweet,1
losvtae,ayunanteaa,retweet,1
losvtae,bbiesyy,retweet,1
losvtae,bbytaegukie,retweet,1
losvtae,beannieujik,retweet,1
losvtae,bunnytig,retweet,1
losvtae,c0t00n751,retweet,1
losvtae,caurncremel,retweet,1
losvtae,daecwita,retweet,1
losvtae,daeguttae,retweet,1
losvtae,dariyahjk,retweet,1
losvtae,demeterism_rx,retweet,1
losvtae,ggukkiw,retweet,1
losvtae,guineveerex,retweet,1
losvtae,gukbeer,retweet,1
losvtae,helllyssa,retweet,1
losvtae,jansoristopit_,retweet,1
losvtae,jarashook,retweet,1
losvtae,jeonxmina,retweet,1
losvtae,jiminieilyy,retweet,1
losvtae,jjeonbunny,retweet,1
losvtae,jmoonugh_,retweet,1
losvtae,jodohnyajjk,retweet,1
losvtae,jrgcxs,retweet,1
losvtae,jungoogurl,retweet,1
losvtae,jwwhvc17,retweet,1
losvtae,kimcutte,retweet,1
losvtae,kookie1718,retweet,1
losvtae,kookqis_,retweet,1
losvtae,kthdesc,retweet,1
losvtae,kvanttaex,retweet,1
losvtae,leejeonchoi,retweet,1
losvtae,lovemejhoseok,retweet,1
losvtae,may_Njel,retweet,1
losvtae,mialilyotvalley,retweet,1
losvtae,nalawufie,retweet,1
losvtae,risll_yaa,retweet,1
losvtae,satophile,retweet,1
losvtae,serndipity_,retweet,1
losvtae,sleepingey,retweet,1
losvtae,srxndpity,retweet,1
losvtae,ss_kzz,retweet,1
losvtae,staeberriess,retweet,1
losvtae,sugapoww,retweet,1
losvtae,sugyarrrrrr,retweet,1
losvtae,taehyungell,retweet,1
losvtae,taercra,retweet,1
losvtae,vantaaehyung,retweet,1
losvtae,vanylava,retweet,1
losvtae,vforye,retweet,1
losvtae,vviestr,retweet,1
losvtae,wannafucx,retweet,1
losvtae,winkthjjk,retweet,1
losvtae,xxxvnte,retweet,1
louderthansoul,jnggukkie,reply,2
louvuyomgie,besidearmy,retweet,1
louvuyomgie,dlwrmmaa,retweet,1
louvuyomgie,iluvsociety,retweet,1
lovebeyondbts,Dyaay_,retweet,5
lovebeyondbts,Hilang_pikiran,reply,1
lovebeyondbts,Hilang_pikiran,retweet,2
lovebeyondbts,JYPsMAKNAE,retweet,1
lovebeyondbts,Kocheng_ungu,retweet,2
lovebeyondbts,Persona76319801,retweet,2
lovebeyondbts,YaniaSadiyah,retweet,1
lovebeyondbts,ZhyLu_,retweet,1
lovebeyondbts,ami_borahe,retweet,1
lovebeyondbts,anslmin,retweet,2
lovebeyondbts,beethe_HOPEJ,retweet,1
lovebeyondbts,berberbirtang,retweet,1
lovebeyondbts,beyourlov,retweet,1
lovebeyondbts,bunnykoo77,retweet,1
lovebeyondbts,globalshookieee,retweet,1
lovebeyondbts,greentaeteaa,retweet,1
lovebeyondbts,haynananana,retweet,1
lovebeyondbts,innawidia,retweet,3
lovebeyondbts,jeyonieee,retweet,2
lovebeyondbts,jmnismmchy_,retweet,1
lovebeyondbts,klgrxra,retweet,1
lovebeyondbts,kookiezzx,retweet,1
lovebeyondbts,littlemeowsugaa,retweet,1
lovebeyondbts,minyoonxy,retweet,1
lovebeyondbts,ndhalyndha,retweet,1
lovebeyondbts,revalinaap,retweet,1
lovebeyondbts,rlatnwlsdl,retweet,1
lovebeyondbts,serendipitymya,retweet,5
lovebeyondbts,strawbetae,retweet,1
lovebeyondbts,streetfwOd,retweet,1
lovebeyondbts,taaella,retweet,1
lovebeyondbts,ywkcmdol_,retweet,1
loveisjennie,Nandaaa98765432,retweet,1
loveisjennie,PitchBlack93,retweet,1
loveisjennie,honeycoves__,retweet,1
ltmkjw,sikecilmarmut,retweet,1
ltyongmaid,tiwaycincay,reply,1
luciusyoon,Kodokijooooo,retweet,1
lunchlundy,CalicoChronicle,reply,1
lunchlundy,smplundy,retweet,2
luthfiahhfi,Nnthk__,retweet,1
luthfiahhfi,Uushsnh,retweet,1
luvdaddy_,meeemeeeeeeeeee,retweet,1
luvdaddy_,xxluvyjiminie,retweet,1
luviekooks,JJKhwanggeum,retweet,1
luviekooks,MaelaniLisa,retweet,1
luviekooks,aphroditethkoo,retweet,1
luviekooks,artmstan,retweet,1
luviekooks,babykookieii,retweet,1
luviekooks,billielzhh,retweet,1
luviekooks,choconaca,retweet,1
luviekooks,euqh0riaa,retweet,1
luviekooks,fltrjim_,retweet,1
luviekooks,iam_uun,retweet,1
luviekooks,jimboyaaaa,retweet,1
luviekooks,jkxxrie,retweet,1
luviekooks,jvngxjae,retweet,1
luviekooks,kthssyxx,retweet,1
luviekooks,luviekooks,retweet,1
luviekooks,manggaetteokie_,retweet,1
luviekooks,pinkeufIower,retweet,1
luviekooks,qtyunki,retweet,1
luviekooks,sparkleuxx,retweet,1
luviekooks,ssunflowie,retweet,1
luviekooks,staaeberry,retweet,1
luviekooks,streetfwOd,retweet,1
luviekooks,vtgoogie,retweet,1
luviekooks,whateverduud,retweet,1
luviekooks,xysioys,retweet,1
luvmxklee,nimonaraero,reply,1
luvsluvbae,13Hereforbts,retweet,1
luvsluvbae,hlgiyana,retweet,1
luvsluvbae,innawidia,retweet,1
luvsluvbae,kookie1718,retweet,1
luvsluvbae,may_Njel,retweet,1
luvspongbob,kittenbear_,retweet,1
luvtaeyongten,whippedzen,reply,1
luvvtaejin,HOBIIMOOD,retweet,1
luvxyjk,jinseoqx,reply,2
luyaaaaae,utobestboi,reply,1
lwjsimp,miyuvki,retweet,1
lwjsimp,wwxsimp,retweet,1
lychimphi,AgustDka,retweet,1
lychimphi,BerryTae3016,retweet,1
lychimphi,Dyaay_,retweet,1
lychimphi,YaniaSadiyah,retweet,1
lychimphi,bangtangeng,retweet,1
lychimphi,blackcardyoongi,retweet,1
lychimphi,fbrianna15,retweet,1
lychimphi,kthgdboy95,retweet,1
lychimphi,lilvirgohere,retweet,1
lychimphi,lychimphi,retweet,1
lychimphi,yolobunjimin,retweet,1
m1nlatt3,BigBucin,retweet,1
m1nlatt3,Melanii9200,retweet,1
m1nlatt3,SEOKJINH0ES,retweet,1
m1nlatt3,ValKoodi,retweet,1
m1nlatt3,YaniaSadiyah,retweet,1
m1nlatt3,angellchrstt,retweet,1
m1nlatt3,ayunanteaa,retweet,1
m1nlatt3,daegumandue,retweet,1
m1nlatt3,kimkimchiiii,retweet,1
m1nlatt3,kthjeon_,retweet,1
m1nlatt3,m1nlatt3,retweet,1
m1nlatt3,may_Njel,retweet,1
m1nlatt3,scturnx,retweet,2
m1nlatt3,vgukies,retweet,1
m97ie,crescentdal_10,retweet,1
m97ie,subakshoo,retweet,1
m97ie,thsjun,retweet,1
maccchiatae,ayunanteaa,retweet,1
maccchiatae,bunnykookiez,retweet,1
maccchiatae,chocolatttae_,retweet,1
maccchiatae,darkkkkkkkkkk_,retweet,1
maccchiatae,edelweisnazu,retweet,1
maccchiatae,fansisteu,retweet,1
maccchiatae,milyoonsi,retweet,1
maccchiatae,nmjoonaddictt,retweet,1
maccchiatae,slietherien,retweet,1
maccchiatae,urgirlfriend10,retweet,1
maccchiatae,vgukies,retweet,1
maccchiatae,yeuuta,retweet,1
magicshopeu,ttaebie,reply,1
manobann3,jenjensbs,retweet,1
manusiacantikk,baekiixz,reply,1
manusiacantikk,beysenik,reply,1
manusiacantikk,ilkomugm2020,reply,1
manusiacantikk,kyutiechangmin,reply,1
maremarr__,sikecilmarmut,retweet,1
maritzaurel_,AdnNuzulia,retweet,1
maritzaurel_,AfifahArdelia_,retweet,1
maritzaurel_,AftMelly,retweet,1
maritzaurel_,AgniaSupriyani3,retweet,1
maritzaurel_,Aratya13,retweet,1
maritzaurel_,AsyaRizkya,retweet,1
maritzaurel_,AthiaMmtza,retweet,1
maritzaurel_,Bangsihyukfess,retweet,1
maritzaurel_,Bucindonghae_,retweet,1
maritzaurel_,ChuiiEmlr,retweet,1
maritzaurel_,Ckyrdl_,retweet,1
maritzaurel_,Cutegir36729347,retweet,1
maritzaurel_,DewiiiAnitta,retweet,1
maritzaurel_,EliceWidyaning1,retweet,1
maritzaurel_,FirlianaRizki1,retweet,1
maritzaurel_,Fithx__,retweet,1
maritzaurel_,Foxy5467,retweet,1
maritzaurel_,Gorjesslyfe,retweet,1
maritzaurel_,Gurlseche,retweet,1
maritzaurel_,HafifRafiza,retweet,1
maritzaurel_,IBettta,retweet,1
maritzaurel_,IkasariKt,retweet,1
maritzaurel_,IvashkaNethania,retweet,1
maritzaurel_,JenobukanZeno,retweet,1
maritzaurel_,Jeontaaa_,retweet,1
maritzaurel_,Kakikubaukaki1,retweet,1
maritzaurel_,KimTaet35787114,retweet,1
maritzaurel_,Lily2351,retweet,1
maritzaurel_,Lovely99683118,retweet,1
maritzaurel_,MarettaAsnaria,retweet,1
maritzaurel_,MollChiMoll,retweet,1
maritzaurel_,MoonD4rl1ng,retweet,1
maritzaurel_,Muti_ara95,retweet,1
maritzaurel_,Neta_mlk,retweet,1
maritzaurel_,NlNurani,retweet,1
maritzaurel_,NunasJK,retweet,1
maritzaurel_,Prihastarry_,retweet,1
maritzaurel_,QeyshaZ,retweet,1
maritzaurel_,Rdhmrsyid,retweet,1
maritzaurel_,ReallNmz,retweet,1
maritzaurel_,Rkrachmaa,retweet,1
maritzaurel_,SWidyaa24,retweet,1
maritzaurel_,SaskiranaFidela,retweet,1
maritzaurel_,Sayuae,retweet,1
maritzaurel_,Tarajalahh,retweet,1
maritzaurel_,Vectpr,retweet,1
maritzaurel_,Vicky24585468,retweet,1
maritzaurel_,VyrVhirr,retweet,1
maritzaurel_,Ysmnmne,retweet,1
maritzaurel_,adeksayangunda,retweet,1
maritzaurel_,adiknyadylan,retweet,1
maritzaurel_,agvilan_,retweet,1
maritzaurel_,ainaftrnd,retweet,1
maritzaurel_,akusukacoklatt,retweet,1
maritzaurel_,anggiiitta,retweet,1
maritzaurel_,aniueojin,retweet,1
maritzaurel_,aprilia_mutya,retweet,1
maritzaurel_,arapqambing,retweet,1
maritzaurel_,araulianr,retweet,1
maritzaurel_,arinda_mita,retweet,1
maritzaurel_,armyluvsot12,retweet,1
maritzaurel_,aruairtup,retweet,1
maritzaurel_,asntronot,retweet,1
maritzaurel_,ayambawanq,retweet,1
maritzaurel_,ayrh6,retweet,1
maritzaurel_,azzuhro_devina,retweet,1
maritzaurel_,bbungaay,retweet,1
maritzaurel_,brouhaha___,retweet,1
maritzaurel_,bucinfana,retweet,1
maritzaurel_,captjmwys,retweet,1
maritzaurel_,ceuemnz,retweet,1
maritzaurel_,chachanoona_,retweet,1
maritzaurel_,chenbaekssi,retweet,1
