text,id,userid,username,created_at,likes,retweets,isquote,is_retweet,mentions,hashtags,reply_to,geo,place,text_clean
selamat tidur kekasih gelapku alias kalo malem ga keliatan alias #BlackLivesMatters,1266406818789507073,1119513702149922821,kumansedih,2020-05-29 16:31:28,1,0,False,False,[],['BlackLivesMatters'],,,,selamat tidur kekasih gelapku alias kalo malem ga keliatan alias blacklivesmatters
@agxprab Plzz otak lo dongkol lo harusny berfikir dulu sebelum posting ini🙏🏻 #BlackLivesMatters,1266405693386457088,1246393441753247745,lovejungkook123,2020-05-29 16:27:00,0,0,False,False,['agxprab'],['BlackLivesMatters'],1.2663973686115615e+18,,,agxprab plzz otak dongkol harusny berfikir posting blacklivesmatters
Kalo AS punya black live matters. Indonesia kudu punya Papuan live matters #BlackLivesMatters 🤙,1266405348673351681,190171003,katamoci,2020-05-29 16:25:38,0,0,False,False,[],['BlackLivesMatters'],,,,kalo as black live matters indonesia kudu papuan live matters blacklivesmatters
"Idk idc aku nak tweet dalam melayu sebab aku tak boleh fikir ayat english, aku marah sangat sekarang sebab benda yang jadi ni
#BlackLivesMatters",1266405302196244480,946002678835851266,batjoongie,2020-05-29 16:25:27,1,0,False,False,[],['BlackLivesMatters'],,,,idk idc nak tweet melayu fikir ayat english marah benda ni blacklivesmatters
"Di AS #GeorgeFloyd &amp; kwn2nya yg mungkin tdk diangkat ke media.

Di Indonesia, paling sering rasisme thdp org #Papua atau mungkin orang timur pada umumnya yg  berkulit hitam, keriting dan mata menyala.

STOP RASIS. Perlakukan semua orang sama.

 #BlackLivesMatters
#justiceforall https://t.co/uoa1pjexWB",1266403821288210432,4378977380,materayk,2020-05-29 16:19:34,9,2,False,False,[],"['GeorgeFloyd', 'Papua', 'BlackLivesMatters', 'justiceforall']",,,,as georgefloyd amp kwn2nya tdk diangkat media indonesia rasisme thdp org papua timur berkulit hitam keriting mata menyala stop rasis perlakukan blacklivesmatters justiceforall
"Happy Yoona Day 🥰
Inget kita dukung #BlackLivesMatters #blacklivesmattersisracist kita stop pakai hastag KPop dulu, Kasus Rasisme emang harus dicegah, support George Floyd ✊🏿 https://t.co/crMgmwgkXj",1266401534503292929,1161134227317915648,ShellaK24552086,2020-05-29 16:10:29,1,0,False,False,[],"['BlackLivesMatters', 'blacklivesmattersisracist']",,,,happy yoona day inget dukung blacklivesmatters blacklivesmattersisracist stop pakai hastag kpop rasisme dicegah support george floyd
Ada jugak yg compare #BlackLivesMatters dengan racism dekat Malaysia. Ko ada nampak polis melayu pukul cina/india sampai mati ke bangang? Yg mati sekarang melayu je sebab kena langgar cina keling mabuk babi,1266400879315267584,2752561130,famasistelor,2020-05-29 16:07:52,1,5,False,False,[],['BlackLivesMatters'],,,,jugak compare blacklivesmatters racism malaysia ko nampak polis melayu cinaindia mati bangang mati melayu je kena langgar cina keling mabuk babi
"Seperti supreme edisi oreo, rang-orang indonesia yang naikin tagar #BlackLivesMatters , pengen juga kali disebut HYPE, EDGY, OPENMIND kali ya , Sampek lupa #BlackLivesMatters atau yang mum militerisme di Papua sendiri telah terjadi puluhan tahun udahan .",1266400768170459136,1225109272565972994,pasifis_state,2020-05-29 16:07:26,13,3,False,False,[],"['BlackLivesMatters', 'BlackLivesMatters']",,,,supreme edisi oreo rang indonesia naikin tagar blacklivesmatters pengen hype edgy openmind sampek lupa blacklivesmatters mum militerisme papua puluhan udahan
"Meleis ni nak attention sangat ke? Ada benda lain yang important lagi dari diorang tapi nak gak semua benda nak pasal diorang.
Diam sial, you're not being the solution instead you're the problem.
#BlackLivesMatters sebab diorang kena oppressed teruk, kau kena oppress ke bangang",1266400472631373825,1075350744629268480,alupratha,2020-05-29 16:06:15,2,0,False,False,[],['BlackLivesMatters'],,,,meleis ni nak attention benda important diorang nak gak benda nak pasal diorang diam sial youre not being solution instead youre problem blacklivesmatters diorang kena oppressed teruk kena oppress bangang
"@skfess Jangan dlu gais nanti disenggol, soalnya ini lagi situasi genting #BlackLivesMatters",1266400332134768640,1064757984092348417,bukaneasy,2020-05-29 16:05:42,0,0,False,False,['skfess'],['BlackLivesMatters'],1.2663888781365043e+18,,,skfess dlu gais disenggol situasi genting blacklivesmatters
"@Haudenosaunee_ Isu #BlackLivesMatters bukan? Yang nuntut keadilan buat George Floyd.

Atau jangan2 ada demo lain?",1266400316045488128,1857262075,26farhan08,2020-05-29 16:05:38,0,0,False,False,['Haudenosaunee_'],['BlackLivesMatters'],1.2663979239709123e+18,,,haudenosaunee_ isu blacklivesmatters nuntut keadilan george floyd jangan2 demo
Tak lawak bodoh buat lawak pasal agama seseorg . Sibuk pasal #BlackLivesMatters tapi diri sendiri racist dgn muslim bodohhhhhhhhhhh,1266399828835094528,1014765081467318272,Farradeena1,2020-05-29 16:03:42,0,0,False,False,[],['BlackLivesMatters'],,,,lawak bodoh lawak pasal agama seseorg sibuk pasal blacklivesmatters racist dgn muslim bodo
"Aku tak faham betul la. Ni happen among my friends je tau. Not generalising all Malaysians.

Orang kita support #BlackLivesMatters . Tu dah betul. Pastu tetiba pulak orang kita kata malay ni tak payah la nak support #BlackLivesMatters sebab orang kita pun guna derogatory terms -",1266399805745451008,1259066572410253312,callmekurtiss,2020-05-29 16:03:36,2,0,False,False,[],"['BlackLivesMatters', 'BlackLivesMatters']",,,,faham la ni happen among my friends je tau not generalising all malaysians support blacklivesmatters tu pastu tetiba pulak malay ni payah la nak support blacklivesmatters derogatory terms
@snsdfess Gaboleh naikin hastag yoona bday untuk ngehargain #BlackLivesMatters,1266399704713015297,1622793536,lestarirumapea_,2020-05-29 16:03:12,0,0,False,False,['snsdfess'],['BlackLivesMatters'],1.2663989300378092e+18,,,snsdfess gaboleh naikin hastag yoona bday ngehargain blacklivesmatters
@snsdfess Engga adaaaa. Pake hashtags ini aja buat bantu dukung campaign nyaa #BlackLivesMatters,1266399531895123970,630942415,jonuglassycat,2020-05-29 16:02:31,0,0,False,False,['snsdfess'],['BlackLivesMatters'],1.2663989300378092e+18,,,snsdfess engga adaaaa pake hashtags aja bantu dukung campaign nyaa blacklivesmatters
"@snsdfess Ngga ada hastag kayaknya, soalnya buat #BlackLivesMatters",1266399416946024448,806429396,sekaranggg,2020-05-29 16:02:04,0,0,False,False,['snsdfess'],['BlackLivesMatters'],1.2663989300378092e+18,,,snsdfess ngga hastag kayaknya blacklivesmatters
"Gue baru nntn videonya george, ya Allah nangis. Tega bgt tega 😭😭😭😭😭😭😭😭 i lost my wordsssss #BlackLivesMatters",1266399384985464834,845320974018867200,LeiaKimm,2020-05-29 16:01:56,0,0,False,False,[],['BlackLivesMatters'],,,,nntn videonya george allah nangis tega bgt tega i lost my wordsssss blacklivesmatters
"Mata perih ngeliat dia sama yang lain

#dirumahaja #BlackLivesMatters #RecehkanTwitterJilid2 #RECEHKANTWITTER",1266398829055631360,1109788512683868160,GalihaSakti,2020-05-29 15:59:44,1,0,False,False,[],"['dirumahaja', 'BlackLivesMatters', 'RecehkanTwitterJilid2', 'RECEHKANTWITTER']",,,,mata perih ngeliat dirumahaja blacklivesmatters recehkantwitterjilid2 recehkantwitter
@liptinqtn @twjihyooo @ryujeini @naiyeonc @zsyoun @dqiamond @leefelixp YOO MEN #BlackLivesMatters,1266397815019679744,2165912808,jongnkaii,2020-05-29 15:55:42,0,0,False,False,"['liptinqtn', 'twjihyooo', 'ryujeini', 'naiyeonc', 'zsyoun', 'dqiamond', 'leefelixp']",['BlackLivesMatters'],1.2663976234784113e+18,,,liptinqtn twjihyooo ryujeini naiyeonc zsyoun dqiamond leefelixp yoo men blacklivesmatters
@liptinqtn @ryujeini @naiyeonc @zsyoun @dqiamond @leefelixp Gapapa #BlackLivesMatters,1266397437029019648,2165912808,jongnkaii,2020-05-29 15:54:12,0,0,False,False,"['liptinqtn', 'ryujeini', 'naiyeonc', 'zsyoun', 'dqiamond', 'leefelixp']",['BlackLivesMatters'],1.2663970910282998e+18,,,liptinqtn ryujeini naiyeonc zsyoun dqiamond leefelixp gapapa blacklivesmatters
@FluffySaturn Masih yg ht #BlackLivesMatters,1266397192345882624,1099256834605572096,hncyoo14,2020-05-29 15:53:13,0,0,False,False,['FluffySaturn'],['BlackLivesMatters'],1.2663968743506207e+18,,,fluffysaturn ht blacklivesmatters
@joofIwr #BlacklivesMaters blm !!blm !,1266392153955024897,1195172449395998720,jongdaeseye,2020-05-29 15:33:12,1,1,False,False,['joofIwr'],['BlacklivesMaters'],1.266328745973035e+18,,,joofiwr blacklivesmaters blm blm
"#PapuanLivesMatter 
#BlackLivesMatters 
Ayolah jangan jadi manusia rasis :)",1266385304899989506,2322018552,nawnh_,2020-05-29 15:05:59,0,0,False,False,[],"['PapuanLivesMatter', 'BlackLivesMatters']",,,,papuanlivesmatter blacklivesmatters ayolah manusia rasis
"Kalo udh cape ya udh buat apa di perjuangin, kalo mereka berhak untuk nyakitin lu, lu juga berhak untuk bahagia, bukan makin nyakitin diri lu dengan cara memperjuangkan orang yang gak pantas untuk diperjuangkan
#CurhatPuitis #BlackLivesMatters #JusticeForGeorgeFloyd #bacotsantuy",1266384641855909888,1186983180890337280,dicky_gunawan08,2020-05-29 15:03:21,1,0,False,False,[],"['CurhatPuitis', 'BlackLivesMatters', 'JusticeForGeorgeFloyd', 'bacotsantuy']",,,,kalo udh cape udh perjuangin kalo berhak nyakitin berhak bahagia nyakitin memperjuangkan gak diperjuangkan curhatpuitis blacklivesmatters justiceforgeorgefloyd bacotsantuy
"Kadang kalo hidup kalian merasa lebih susah, percayalah masih banyak orang yang lebih susah dibanding kita #dirumahaja #BlackLivesMatters #JKWResmikanGenosida #bacotsantuy #JusticeForGeorgeFloyd",1266384071036297216,1186983180890337280,dicky_gunawan08,2020-05-29 15:01:05,1,0,False,False,[],"['dirumahaja', 'BlackLivesMatters', 'JKWResmikanGenosida', 'bacotsantuy', 'JusticeForGeorgeFloyd']",,,,kadang kalo susah percayalah susah dibanding dirumahaja blacklivesmatters jkwresmikangenosida bacotsantuy justiceforgeorgefloyd
"Halo! Bagian kedua sudah naik! Aku menarik garis ke belakang terhadap fenomena rasisme di AS, dn meneliti menggunakan teori hubungan internasional.
Sebuah kehormatan kalau kalian sudi membaca! ❤ #BlackLivesMatters 

https://t.co/dJsUZumKSK",1266382014199947267,1134393923382571009,hehcin,2020-05-29 14:52:55,4,0,False,False,[],['BlackLivesMatters'],1.2659222506009231e+18,,,halo menarik garis fenomena rasisme as dn meneliti teori internasional kehormatan sudi membaca blacklivesmatters
lil rant #BlackLivesMatters https://t.co/PDBe8hJuFx,1266381677233942529,1225237766654627841,basicbeaxh,2020-05-29 14:51:34,1,0,False,False,[],['BlackLivesMatters'],,,,lil rant blacklivesmatters
@AymanRashdanW Novel ni pun menyentuh isu racism juga. Buat si ulat buku bolehlah baca buku ni. Best! #BlackLivesMatters https://t.co/r6zNAz1jPR,1266381642987339776,3048319338,anisadnan_,2020-05-29 14:51:26,31,5,False,False,['AymanRashdanW'],['BlackLivesMatters'],1.2663333817861693e+18,,,aymanrashdanw novel ni menyentuh isu racism si ulat buku baca buku ni best blacklivesmatters
"Orang"" yang rasis itu harus belajar dengan bangsa Indonesia, yang udah belasan abad hidup berdampingan dengan berbagai macam suku ras dan agama

#BlackLivesMatters",1266380506880339973,335775232,eginezarrafi,2020-05-29 14:46:55,1,0,False,False,[],['BlackLivesMatters'],,,,rasis belajar bangsa indonesia belasan abad berdampingan suku ras agama blacklivesmatters
Maybe dp ni salah satu cara nak sokong supaya tak de racist pasal warna kulit kot. Sebab jumpa banyak gila dp cam ni dekat tiktok #BlackLivesMatters https://t.co/aDXhrr1K0R,1266379779864854529,1092464439175991298,imanibatrisyia1,2020-05-29 14:44:02,0,0,False,False,[],['BlackLivesMatters'],1.2663749672155505e+18,,,maybe dp ni nak sokong de racist pasal warna kulit kot jumpa gila dp cam ni tiktok blacklivesmatters
"JIKA negara ini hanya terdiri dari sebuah daratan besar, mungkin demonstrasi yang terjadi di amerika akan terjadi juga di indonesia. beruntung irian bermil-mil jauhnya dari istana. #BlackLivesMatters #PapuaLivesMatters #KickRacismOut #Justice",1266379583495929862,971345856,imadulss,2020-05-29 14:43:15,0,1,False,False,[],"['BlackLivesMatters', 'PapuaLivesMatters', 'KickRacismOut', 'Justice']",,,,negara daratan demonstrasi amerika indonesia beruntung irian bermilmil jauhnya istana blacklivesmatters papualivesmatters kickracismout justice
@sooays : 25 - jinyoung #BlackLivesMatters #BlackLivesMater https://t.co/IPjmMa3OOe,1266378670219943936,2940914710,jeonsevil,2020-05-29 14:39:37,0,0,False,False,['sooays'],"['BlackLivesMatters', 'BlackLivesMater']",1.2663774136776008e+18,,,sooays 25 jinyoung blacklivesmatters blacklivesmater
"Imagine being a black moslem who lives in fvckjn america
Semoga Allah selalu melindungi 🙏
#BlackLivesMatter 
#BlackLivesMatters 
#BlackLiveMatter",1266373396222230530,1205651078882050049,JJKieJjang,2020-05-29 14:18:40,0,0,False,False,[],"['BlackLivesMatter', 'BlackLivesMatters', 'BlackLiveMatter']",,,,imagine being black moslem who lives in fvckjn america semoga allah melindungi blacklivesmatter blacklivesmatters blacklivematter
Rasisme terussss. Masih pada inget artinya Bhineka Tunggal Ika kan? #PapuanLivesMatter #BlackLivesMatters,1266372652525998081,1430496468,itskindamelaa,2020-05-29 14:15:43,1,0,False,False,[],"['PapuanLivesMatter', 'BlackLivesMatters']",,,,rasisme terussss inget bhineka tunggal ika papuanlivesmatter blacklivesmatters
#blacklivesmaters #BlackLivesMatter mana satu ni,1266369383116320771,1211236325136797697,creamingi,2020-05-29 14:02:43,0,0,False,False,[],"['blacklivesmaters', 'BlackLivesMatter']",,,,blacklivesmaters blacklivesmatter ni
"Seneng deh liat orang2 di kpop fandom yang mau peduli dengan masalah2 yg terjadi di sekitar kita, ga cuma peduli buat nrendingin idolnya doang. Terima kasih sudah peduli, salut buat kalian SONE🙏 #BlackLivesMatters https://t.co/wDpqxFRW5X",1266359915112574976,1169950207431176194,stepuhny,2020-05-29 13:25:06,2,0,True,False,[],['BlackLivesMatters'],,,,seneng liat orang2 kpop fandom peduli masalah2 ga peduli nrendingin idolnya doang terima kasih peduli salut sone blacklivesmatters
"Saya tidak pernah melihat yang seperti ini seumur hidup saya
#BlackLivesMatters #mineapolisriots #JusticeForGeorgeFloyd https://t.co/M5NaMhqYox",1266359725064503296,1072756257730125824,fubuky_tempest,2020-05-29 13:24:20,4,0,False,False,[],"['BlackLivesMatters', 'mineapolisriots', 'JusticeForGeorgeFloyd']",,,"Place(id='a1c5f0f8572f71b9', url='https://api.twitter.com/1.1/geo/id/a1c5f0f8572f71b9.json', place_type='city', name='Wangiwangi', full_name='Wangiwangi, Indonesia', country_code='ID', country='Indonesia', contained_within=[], bounding_box=BoundingBox(type='Polygon', coordinates=[[[123.4632069, -5.4356401], [123.6510049, -5.4356401], [123.6510049, -5.2500051], [123.4632069, -5.2500051]]]), attributes={})",seumur blacklivesmatters mineapolisriots justiceforgeorgefloyd
@prcimse #BlackLivesMaters  yeonjun,1266359220762378243,1259929786761326595,staebery_,2020-05-29 13:22:20,1,1,False,False,['prcimse'],['BlackLivesMaters'],1.2663571481723986e+18,,,prcimse blacklivesmaters yeonjun
"br tau aslian dah kasus sepenting george floyd 😔✋
#JusticeForGeorgeFloyd 
#BlackLivesMatters",1266358567562383360,1054137147035283462,tataeinluuv,2020-05-29 13:19:44,0,0,False,False,[],"['JusticeForGeorgeFloyd', 'BlackLivesMatters']",,,,br tau aslian sepenting george floyd justiceforgeorgefloyd blacklivesmatters
@Mahinaahi @JIMINSENSEII Serena #BlackLivesMatters,1266355583923507200,1094328298212085761,NamSrna1,2020-05-29 13:07:53,1,0,False,False,"['Mahinaahi', 'JIMINSENSEII']",['BlackLivesMatters'],1.2663536832452813e+18,,,mahinaahi jiminsenseii serena blacklivesmatters
"@hopeworldanthem @PurplePeaches7 Allah hu akbar
#BlackLivesMatters",1266352818841100288,945927072404443136,RukashMishal,2020-05-29 12:56:54,1,0,False,False,"['hopeworldanthem', 'PurplePeaches7']",['BlackLivesMatters'],1.2663314597423022e+18,,,hopeworldanthem purplepeaches7 allah hu akbar blacklivesmatters
@ElPeloCharlot @IotRokhaya Stan hwasa #BlackLivesMaters https://t.co/jCxrvZfYh4,1266349976000610304,1038821411899494400,offgunnamjoon,2020-05-29 12:45:36,1,0,False,False,"['ElPeloCharlot', 'IotRokhaya']",['BlackLivesMaters'],1.266349314453975e+18,,,elpelocharlot iotrokhaya stan hwasa blacklivesmaters
Aduh gapaham lagi sampe kehabisan kata kata rasanya #BlackLivesMatter #BlackLivesMatters https://t.co/YcKnZxfCEB,1266347047810035712,1143480589720272897,gebiicaa,2020-05-29 12:33:58,0,0,True,False,[],"['BlackLivesMatter', 'BlackLivesMatters']",,,,aduh gapaham sampe kehabisan blacklivesmatter blacklivesmatters
@SugaChartData #BlackLivesMatters congrats yoongi😚,1266345853092007937,1211407417423982592,TaekookGayLol,2020-05-29 12:29:13,0,0,False,False,['SugaChartData'],['BlackLivesMatters'],1.2663383985471816e+18,,,sugachartdata blacklivesmatters congrats yoongi
"Kenapa sih lu harus suka sama orang yang susah buat lu dapetin. 

#KOREASELATAN 
#BlackLivesMatters",1266342790511816705,1238443277621190656,DamasariKiki,2020-05-29 12:17:03,0,0,False,False,[],"['KOREASELATAN', 'BlackLivesMatters']",,,,sih suka susah dapetin koreaselatan blacklivesmatters
Dasar Rasis ! #BlackLivesMatters #GorgeFloyd https://t.co/tnlZIxvLTD,1266340317214552066,2853207511,AdwinDkusuma,2020-05-29 12:07:13,5,1,False,False,[],"['BlackLivesMatters', 'GorgeFloyd']",,,,dasar rasis blacklivesmatters gorgefloyd
Lingkungan mu ga sehat ketika orang sekitar mu retweet #BlackLivesMatters tapi juga bilang nak dauh tukad....,1266339933599358977,1437516306,agungpramanaa13,2020-05-29 12:05:42,0,0,False,False,[],['BlackLivesMatters'],,,,lingkungan mu ga sehat mu retweet blacklivesmatters bilang nak dauh tukad
"fuck racism, dengan rasis tidak akan membuat anda hebat tapi lebih membuat anda seperti binatang. 

#BlackLivesMatters 
#GeorgeFloyd 
#SayNoToRacism",1266338758368145410,1247403983745904640,zaqiarya19,2020-05-29 12:01:02,1,0,False,False,[],"['BlackLivesMatters', 'GeorgeFloyd', 'SayNoToRacism']",,,,fuck racism rasis hebat binatang blacklivesmatters georgefloyd saynotoracism
"Kasih senyum aja...
#dekatdihati #cewek #BlackLivesMatters #keperawanan #KebohonganBaru #RajaGiannuca #JKWResmikanGenosida https://t.co/CzkLm3qKMm",1266336654685466630,1183292154187112448,reynovreal1,2020-05-29 11:52:40,0,0,False,False,[],"['dekatdihati', 'cewek', 'BlackLivesMatters', 'keperawanan', 'KebohonganBaru', 'RajaGiannuca', 'JKWResmikanGenosida']",,,,kasih senyum aja dekatdihati cewek blacklivesmatters keperawanan kebohonganbaru rajagiannuca jkwresmikangenosida
"Indonesia itu bangsa yang saling menghormati, mengasihi tapi masih suka palah pilih. I really f*ing racists!
#BlackLivesMatters #PapuanLivesMatter https://t.co/JEoU7v5Ehk",1266331756073857024,1263555026510700544,adeeeyy22,2020-05-29 11:33:12,0,0,False,False,[],"['BlackLivesMatters', 'PapuanLivesMatter']",,,,indonesia bangsa menghormati mengasihi suka palah pilih i really fing racists blacklivesmatters papuanlivesmatter
"@jjpsdaughter Gegara #BlackLivesMatters, gw mau bantu up hehe nanti log out lagi",1266327420254085121,1115901847225753602,jebommm,2020-05-29 11:15:58,1,0,False,False,['jjpsdaughter'],['BlackLivesMatters'],1.266327039386153e+18,,,jjpsdaughter gegara blacklivesmatters gw bantu up log out
"#blacklivesmatters kenapa sih ada masalah apa sama orang2 kulit hitam??? Mereka dulu dijadikan budak, Mereka sejahat itu kah? https://t.co/c8mGShdYT4",1266327209511272448,1106206047918686210,kippmumtazz,2020-05-29 11:15:08,4,0,False,False,[],['blacklivesmatters'],,,"Place(id='96683cc9126741d1', url='https://api.twitter.com/1.1/geo/id/96683cc9126741d1.json', place_type='country', name='United States', full_name='United States', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(type='Polygon', coordinates=[[[-179.231086, 13.182335], [179.859685, 13.182335], [179.859685, 71.434357], [-179.231086, 71.434357]]]), attributes={})",blacklivesmatters sih orang2 kulit hitam dijadikan budak sejahat
